tipo_no_conformidad,severidad,mef_v3_id,termino_canonico,forma_observada,capa,fuente_id,archivo,linea,contexto,accion_recomendada,requiere_modificacion_fuente
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-069,ENG-069-HEALTH_READINESS_ENGINEERING.md,207,Is the component healthy?,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-069,ENG-069-HEALTH_READINESS_ENGINEERING.md,237,Is this component operating correctly?,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-069,ENG-069-HEALTH_READINESS_ENGINEERING.md,568,# 43. Health Component,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-069,ENG-069-HEALTH_READINESS_ENGINEERING.md,588,# 44. Component Identity,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-069,ENG-069-HEALTH_READINESS_ENGINEERING.md,1051,component,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-069,ENG-069-HEALTH_READINESS_ENGINEERING.md,1710,# 186. Component ID as Metric Label,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-069,ENG-069-HEALTH_READINESS_ENGINEERING.md,2662,and may this component receive work?,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-069,ENG-069-HEALTH_READINESS_ENGINEERING.md,2839,└── Is the component operating correctly?,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-072,ENG-072-SCALABILITY_ENGINEERING.md,314,Component:,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-072,ENG-072-SCALABILITY_ENGINEERING.md,3087,Component Availability,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-073,ENG-073-AVAILABILITY_ENGINEERING.md,126,Component Availability,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-073,ENG-073-AVAILABILITY_ENGINEERING.md,390,# 16. Component Availability,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-073,ENG-073-AVAILABILITY_ENGINEERING.md,396,# 17. Service ≠ Component Availability,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-073,ENG-073-AVAILABILITY_ENGINEERING.md,2824,Service / Component distinction,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-073,ENG-073-AVAILABILITY_ENGINEERING.md,2912,"| EI-1408 | Service Availability deberá medirse desde una perspectiva suficientemente cercana al Consumer y Process Uptime, Node Health o Component Liveness no deberán utilizarse por sí solos como sustituto de disponibilidad funcional. |","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-073,ENG-073-AVAILABILITY_ENGINEERING.md,2952,- diferencie Service y Component Availability;,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-073,ENG-073-AVAILABILITY_ENGINEERING.md,3382,Service / Component separation,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-074,ENG-074-RELIABILITY_ENGINEERING.md,249,Can one component failure propagate?,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-074,ENG-074-RELIABILITY_ENGINEERING.md,346,Component:,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-074,ENG-074-RELIABILITY_ENGINEERING.md,428,component,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-074,ENG-074-RELIABILITY_ENGINEERING.md,1270,component,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-075,ENG-075-MAINTAINABILITY_ENGINEERING.md,398,what does this component do?,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-075,ENG-075-MAINTAINABILITY_ENGINEERING.md,445,affected component,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-075,ENG-075-MAINTAINABILITY_ENGINEERING.md,478,component,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-075,ENG-075-MAINTAINABILITY_ENGINEERING.md,1048,COMPONENT,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-075,ENG-075-MAINTAINABILITY_ENGINEERING.md,1076,god component,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-075,ENG-075-MAINTAINABILITY_ENGINEERING.md,2235,component,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-075,ENG-075-MAINTAINABILITY_ENGINEERING.md,2346,critical component without owner,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0069,Componentes,Component,ENG,ENG-083,ENG-083-DATA_COMPLIANCE_ENGINEERING.md,1562,# 133. Third-Party Component,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-004,ARQ-004-MODULES.md,149,├── Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-010,ARQ-010-TEMPLATE_ENGINE.md,120,- Configuration;,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-010,ARQ-010-TEMPLATE_ENGINE.md,285,- ARQ-013 — Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-012,ARQ-012-DEPENDENCY_INJECTION.md,267,- ARQ-013 — Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,3,titulo: Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,7,subcategoria: Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,20,- configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,29,# Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,39,Definir **Configuration** como el mecanismo oficial mediante el cual **MEF (Modular Enterprise Framework)** gobierna el comportamiento de sus componentes.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,41,"La Configuration establece políticas, parámetros y estrategias que determinan cómo debe operar el Framework sin modificar su implementación.","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,61,La Configuration tiene los siguientes objetivos:,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,74,La Configuration define políticas.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,94,Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,109,La Configuration es responsable de:,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,122,La Configuration nunca deberá:,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,139,| CFG-001 | Core Configuration | Configuración del núcleo. |,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,140,| CFG-002 | Platform Configuration | Configuración de servicios compartidos. |,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,141,| CFG-003 | Module Configuration | Configuración específica de módulos. |,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,142,| CFG-004 | Environment Configuration | Configuración por entorno. |,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,143,| CFG-005 | Runtime Configuration | Configuración dinámica de ejecución. |,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,144,| CFG-006 | Security Configuration | Configuración de seguridad. |,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,150,La Configuration podrá gobernar aspectos como:,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,246,El sistema de Configuration deberá permitir:,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,262,Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,274,La Configuration gobierna el comportamiento.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,298,"> **La Configuration gobierna el comportamiento operativo de MEF mediante políticas declarativas, preservando la separación entre arquitectura, implementación y operación.**","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-013,ARQ-013-CONFIGURATION.md,304,La Configuration constituye el mecanismo oficial de gobernanza operativa de MEF.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-017,ARQ-017-PACKAGING.md,92,Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-017,ARQ-017-PACKAGING.md,115,- Configuration;,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ARQ,ARQ-017,ARQ-017-PACKAGING.md,302,- ARQ-013 — Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-000,ENG-000-INGENIERIA_GENERAL.md,681,| ENG-011 | Configuration Files |,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-000,ENG-000-INGENIERIA_GENERAL.md,704,ARQ-013 Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-000,ENG-000-INGENIERIA_GENERAL.md,706,└── ENG-011 Configuration Files,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-002,ENG-002-ESPECIFICACION_DE_MODULES.md,688,# 34. Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-002,ENG-002-ESPECIFICACION_DE_MODULES.md,887,├── Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-002,ENG-002-ESPECIFICACION_DE_MODULES.md,1155,- ARQ-013 — Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-003,ENG-003-MANIFEST.md,138,- sustituir Configuration;,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-003,ENG-003-MANIFEST.md,152,├── Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-003,ENG-003-MANIFEST.md,626,# 31. Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-003,ENG-003-MANIFEST.md,634,"""configuration"": {","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-003,ENG-003-MANIFEST.md,897,"""configuration"": {","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-004,ENG-004-CONVENCIONES.md,156,Declared Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-004,ENG-004-CONVENCIONES.md,166,Magic Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-004,ENG-004-CONVENCIONES.md,435,Configuration Snapshots,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-004,ENG-004-CONVENCIONES.md,1295,Local Tool Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-004,ENG-004-CONVENCIONES.md,1576,- ARQ-013 — Configuration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-004,ENG-004-CONVENCIONES.md,1592,- ENG-011 — Configuration Files,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-005,ENG-005-NOMENCLATURA.md,1129,# 51. Configuration Files,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-005,ENG-005-NOMENCLATURA.md,1131,Los nombres físicos de Configuration se definirán en **ENG-011**.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0071,Configuration,/Configuration,ENG,ENG-005,ENG-005-NOMENCLATURA.md,1751,| CFG | Configuration type |,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
